rgn_id,loiczid,prop_area_rgn,cell_area,sciname,iucn_sid,subpop
5,57704.0,0.25,1997.21,Squatina californica,39328,NA
5,57704.0,0.25,1997.21,Alopias vulpinus,39339,NA
5,57704.0,0.25,1997.21,Lamna ditropis,39342,NA
5,57704.0,0.25,1997.21,Galeorhinus galeus,39352,NA
5,57704.0,0.25,1997.21,Prionace glauca,39381,NA
5,57704.0,0.25,1997.21,Tetronarce californica,39396,NA
5,57704.0,0.25,1997.21,Beringraja binoculata,44183,NA
5,57704.0,0.25,1997.21,Apristurus brunneus,44209,NA
5,57704.0,0.25,1997.21,Hydrolagus colliei,60191,NA
5,57704.0,0.25,1997.21,Amblyraja hyperborea,63119,NA
5,57704.0,0.25,1997.21,Bathyraja trachura,161375,NA
5,57704.0,0.25,1997.21,Somniosus pacificus,161403,NA
5,57704.0,0.25,1997.21,Amblyraja badia,161452,NA
5,57704.0,0.25,1997.21,Raja rhina,161595,NA
5,57704.0,0.25,1997.21,Bathyraja aleutica,161661,NA
5,57704.0,0.25,1997.21,Bathyraja kincaidii,161706,NA
5,57704.0,0.25,1997.21,Squalus suckleyi,195488,NA
5,57704.0,0.25,1997.21,Bathyraja abyssicola,2636,NA
5,57704.0,0.25,1997.21,Carcharodon carcharias,3855,NA
5,57704.0,0.25,1997.21,Stereomastis nana,185000,NA
5,57704.0,0.25,1997.21,Thunnus alalunga,21856,NA
5,57704.0,0.25,1997.21,Scomber japonicus,170306,NA
5,57704.0,0.25,1997.21,Katsuwonus pelamis,170310,NA
5,57704.0,0.25,1997.21,Sarda chiliensis,170352,NA
5,57704.0,0.25,1997.21,Eschrichtius robustus,8097,NA
5,57704.0,0.25,1997.21,Eumetopias jubatus,8239,NA
5,57704.0,0.25,1997.21,Globicephala macrorhynchus,9249,NA
5,57704.0,0.25,1997.21,Grampus griseus,9461,NA
5,57704.0,0.25,1997.21,Lagenorhynchus obliquidens,11145,NA
5,57704.0,0.25,1997.21,Lissodelphis borealis,12125,NA
5,57704.0,0.25,1997.21,Megaptera novaeangliae,13006,NA
5,57704.0,0.25,1997.21,Mesoplodon carlhubbsi,13243,NA
5,57704.0,0.25,1997.21,Mesoplodon stejnegeri,13252,NA
5,57704.0,0.25,1997.21,Mirounga angustirostris,13581,NA
5,57704.0,0.25,1997.21,Orcinus orca,15421,NA
5,57704.0,0.25,1997.21,Phoca vitulina,17013,NA
5,57704.0,0.25,1997.21,Phocoenoides dalli,17032,NA
5,57704.0,0.25,1997.21,Pseudorca crassidens,18596,NA
5,57704.0,0.25,1997.21,Ziphius cavirostris,23211,NA
5,57704.0,0.25,1997.21,Zalophus californianus,41666,NA
5,57704.0,0.25,1997.21,Physeter macrocephalus,41755,NA
5,57704.0,0.25,1997.21,Balaenoptera musculus,2477,NA
5,57704.0,0.25,1997.21,Balaenoptera acutorostrata,2474,NA
5,57704.0,0.25,1997.21,Balaenoptera borealis,2475,NA
5,57704.0,0.25,1997.21,Balaenoptera physalus,2478,NA
5,57704.0,0.25,1997.21,Berardius bairdii,2763,NA
5,57704.0,0.25,1997.21,Callorhinus ursinus,3590,NA
5,57704.0,0.25,1997.21,Dermochelys coriacea,6494,West Pacific
5,57704.0,0.25,1997.21,Eretmochelys imbricata,8005,NA
5,57704.0,0.25,1997.21,Lepidochelys olivacea,11534,NA
5,57704.0,0.25,1997.21,Caretta caretta,3897,NA
5,57704.0,0.25,1997.21,Mesothuria murrayi,180331,NA
5,57704.0,0.25,1997.21,Pseudostichopus mollis,180381,NA
5,57704.0,0.25,1997.21,Parastichopus californicus,180436,NA
5,57704.0,0.25,1997.21,Holothuria stocki,180446,NA
5,57704.0,0.25,1997.21,Apostichopus leukothele,19711843,NA
5,57704.0,0.25,1997.21,Capheira sulcata,19717509,NA
5,57704.0,0.25,1997.21,Capheira mollis,19718050,NA
5,57704.0,0.25,1997.21,Synallactes challengeri,19743170,NA
5,57704.0,0.25,1997.21,Zostera marina,153538,NA
5,57704.0,0.25,1997.21,Phyllospadix torreyi,173320,NA
5,57704.0,0.25,1997.21,Phyllospadix scouleri,173367,NA
5,57704.0,0.25,1997.21,Phyllospadix serrulatus,173366,NA
5,57704.0,0.25,1997.21,Enhydra lutris,7750,NA
5,57705.0,0.99,1997.21,Ardenna bulleri,22698182,NA
5,57705.0,0.99,1997.21,Arenaria melanocephala,22693341,NA
5,57705.0,0.99,1997.21,Aythya marila,22680398,NA
5,57705.0,0.99,1997.21,Brachyramphus marmoratus,22694870,NA
5,57705.0,0.99,1997.21,Bucephala albeola,22680462,NA
5,57705.0,0.99,1997.21,Bucephala islandica,22680459,NA
5,57705.0,0.99,1997.21,Calidris virgata,22693356,NA
5,57705.0,0.99,1997.21,Cepphus columba,22694864,NA
5,57705.0,0.99,1997.21,Fratercula cirrhata,22694934,NA
5,57705.0,0.99,1997.21,Gavia adamsii,22697847,NA
5,57705.0,0.99,1997.21,Gavia immer,22697842,NA
5,57705.0,0.99,1997.21,Gavia pacifica,22697839,NA
5,57705.0,0.99,1997.21,Gavia stellata,22697829,NA
5,57705.0,0.99,1997.21,Histrionicus histrionicus,22680423,NA
5,57705.0,0.99,1997.21,Hydrobates furcatus,22698572,NA
5,57705.0,0.99,1997.21,Ardenna creatopus,22698195,NA
5,57705.0,0.99,1997.21,Cerorhinca monocerata,22694924,NA
5,57705.0,0.99,1997.21,Larus glaucescens,22694334,NA
5,57705.0,0.99,1997.21,Larus heermanni,22694296,NA
5,57705.0,0.99,1997.21,Larus philadelphia,22694432,NA
5,57705.0,0.99,1997.21,Melanitta americana,22732425,NA
5,57705.0,0.99,1997.21,Melanitta deglandi,22734194,NA
5,57705.0,0.99,1997.21,Melanitta perspicillata,22680441,NA
5,57705.0,0.99,1997.21,Mergus serrator,22680485,NA
5,57705.0,0.99,1997.21,Phalacrocorax pelagicus,22728950,NA
5,57705.0,0.99,1997.21,Phalacrocorax penicillatus,22696753,NA
5,57705.0,0.99,1997.21,Ptychoramphus aleuticus,22694903,NA
5,57705.0,0.99,1997.21,Synthliboramphus antiquus,22694896,NA
5,57705.0,0.99,1997.21,Synthliboramphus hypoleucus,62101215,NA
5,57705.0,0.99,1997.21,Synthliboramphus scrippsi,62101249,NA
5,57705.0,0.99,1997.21,Podiceps grisegena,22696599,NA
5,57705.0,0.99,1997.21,Cetorhinus maximus,4292,NA
5,57705.0,0.99,1997.21,Hexanchus griseus,10030,NA
5,57705.0,0.99,1997.21,Notorynchus cepedianus,39324,NA
5,57705.0,0.99,1997.21,Squatina californica,39328,NA
5,57705.0,0.99,1997.21,Alopias vulpinus,39339,NA
5,57705.0,0.99,1997.21,Lamna ditropis,39342,NA
5,57705.0,0.99,1997.21,Galeorhinus galeus,39352,NA
5,57705.0,0.99,1997.21,Prionace glauca,39381,NA
5,57705.0,0.99,1997.21,Tetronarce californica,39396,NA
5,57705.0,0.99,1997.21,Beringraja binoculata,44183,NA
5,57705.0,0.99,1997.21,Apristurus brunneus,44209,NA
5,57705.0,0.99,1997.21,Hydrolagus colliei,60191,NA
5,57705.0,0.99,1997.21,Amblyraja hyperborea,63119,NA
5,57705.0,0.99,1997.21,Bathyraja trachura,161375,NA
5,57705.0,0.99,1997.21,Somniosus pacificus,161403,NA
5,57705.0,0.99,1997.21,Amblyraja badia,161452,NA
5,57705.0,0.99,1997.21,Raja rhina,161595,NA
5,57705.0,0.99,1997.21,Bathyraja aleutica,161661,NA
5,57705.0,0.99,1997.21,Bathyraja kincaidii,161706,NA
5,57705.0,0.99,1997.21,Squalus suckleyi,195488,NA
5,57705.0,0.99,1997.21,Bathyraja abyssicola,2636,NA
5,57705.0,0.99,1997.21,Carcharodon carcharias,3855,NA
5,57705.0,0.99,1997.21,Stereomastis nana,185000,NA
5,57705.0,0.99,1997.21,Thunnus alalunga,21856,NA
5,57705.0,0.99,1997.21,Scomber japonicus,170306,NA
5,57705.0,0.99,1997.21,Katsuwonus pelamis,170310,NA
5,57705.0,0.99,1997.21,Sarda chiliensis,170352,NA
5,57705.0,0.99,1997.21,Delphinus delphis,6336,NA
5,57705.0,0.99,1997.21,Eschrichtius robustus,8097,NA
5,57705.0,0.99,1997.21,Eumetopias jubatus,8239,NA
5,57705.0,0.99,1997.21,Globicephala macrorhynchus,9249,NA
5,57705.0,0.99,1997.21,Grampus griseus,9461,NA
5,57705.0,0.99,1997.21,Lagenorhynchus obliquidens,11145,NA
5,57705.0,0.99,1997.21,Lissodelphis borealis,12125,NA
5,57705.0,0.99,1997.21,Megaptera novaeangliae,13006,NA
5,57705.0,0.99,1997.21,Mesoplodon carlhubbsi,13243,NA
5,57705.0,0.99,1997.21,Mesoplodon stejnegeri,13252,NA
5,57705.0,0.99,1997.21,Mirounga angustirostris,13581,NA
5,57705.0,0.99,1997.21,Orcinus orca,15421,NA
5,57705.0,0.99,1997.21,Phoca vitulina,17013,NA
5,57705.0,0.99,1997.21,Phocoena phocoena,17027,NA
5,57705.0,0.99,1997.21,Phocoenoides dalli,17032,NA
5,57705.0,0.99,1997.21,Pseudorca crassidens,18596,NA
5,57705.0,0.99,1997.21,Ziphius cavirostris,23211,NA
5,57705.0,0.99,1997.21,Zalophus californianus,41666,NA
5,57705.0,0.99,1997.21,Physeter macrocephalus,41755,NA
5,57705.0,0.99,1997.21,Balaenoptera musculus,2477,NA
5,57705.0,0.99,1997.21,Balaenoptera acutorostrata,2474,NA
5,57705.0,0.99,1997.21,Balaenoptera borealis,2475,NA
5,57705.0,0.99,1997.21,Balaenoptera physalus,2478,NA
5,57705.0,0.99,1997.21,Berardius bairdii,2763,NA
5,57705.0,0.99,1997.21,Callorhinus ursinus,3590,NA
5,57705.0,0.99,1997.21,Dermochelys coriacea,6494,West Pacific
5,57705.0,0.99,1997.21,Eretmochelys imbricata,8005,NA
5,57705.0,0.99,1997.21,Lepidochelys olivacea,11534,NA
5,57705.0,0.99,1997.21,Caretta caretta,3897,NA
5,57705.0,0.99,1997.21,Mesothuria murrayi,180331,NA
5,57705.0,0.99,1997.21,Pseudostichopus mollis,180381,NA
5,57705.0,0.99,1997.21,Parastichopus californicus,180436,NA
5,57705.0,0.99,1997.21,Holothuria stocki,180446,NA
5,57705.0,0.99,1997.21,Apostichopus leukothele,19711843,NA
5,57705.0,0.99,1997.21,Capheira sulcata,19717509,NA
5,57705.0,0.99,1997.21,Capheira mollis,19718050,NA
5,57705.0,0.99,1997.21,Synallactes challengeri,19743170,NA
5,57705.0,0.99,1997.21,Zostera marina,153538,NA
5,57705.0,0.99,1997.21,Phyllospadix torreyi,173320,NA
5,57705.0,0.99,1997.21,Phyllospadix scouleri,173367,NA
5,57705.0,0.99,1997.21,Phyllospadix serrulatus,173366,NA
5,57705.0,0.99,1997.21,Enhydra lutris,7750,NA
5,57706.0,0.88,1997.21,Corvus caurinus,22705986,NA
5,57706.0,0.88,1997.21,Euphagus cyanocephalus,22724332,NA
5,57706.0,0.88,1997.21,Geothlypis trichas,22721836,NA
5,57706.0,0.88,1997.21,Melospiza melodia,22721058,NA
5,57706.0,0.88,1997.21,Tachycineta thalassina,22712077,NA
5,57706.0,0.88,1997.21,Anas acuta,22680301,NA
5,57706.0,0.88,1997.21,Ardea herodias,22696998,NA
5,57706.0,0.88,1997.21,Ardenna bulleri,22698182,NA
5,57706.0,0.88,1997.21,Arenaria melanocephala,22693341,NA
5,57706.0,0.88,1997.21,Aythya marila,22680398,NA
5,57706.0,0.88,1997.21,Brachyramphus marmoratus,22694870,NA
5,57706.0,0.88,1997.21,Bucephala albeola,22680462,NA
5,57706.0,0.88,1997.21,Bucephala islandica,22680459,NA
5,57706.0,0.88,1997.21,Calidris alpina,22693427,NA
5,57706.0,0.88,1997.21,Calidris canutus,22693363,NA
5,57706.0,0.88,1997.21,Calidris minutilla,22693396,NA
5,57706.0,0.88,1997.21,Calidris ptilocnemis,22693424,NA
5,57706.0,0.88,1997.21,Calidris pusilla,22693373,NA
5,57706.0,0.88,1997.21,Calidris virgata,22693356,NA
5,57706.0,0.88,1997.21,Cepphus columba,22694864,NA
5,57706.0,0.88,1997.21,Charadrius semipalmatus,22693764,NA
5,57706.0,0.88,1997.21,Chordeiles minor,22689714,NA
5,57706.0,0.88,1997.21,Cygnus buccinator,22679859,NA
5,57706.0,0.88,1997.21,Falco columbarius,22696453,NA
5,57706.0,0.88,1997.21,Fratercula cirrhata,22694934,NA
5,57706.0,0.88,1997.21,Fulica americana,62169677,NA
5,57706.0,0.88,1997.21,Gallinago delicata,22729867,NA
5,57706.0,0.88,1997.21,Gavia adamsii,22697847,NA
5,57706.0,0.88,1997.21,Gavia immer,22697842,NA
5,57706.0,0.88,1997.21,Gavia pacifica,22697839,NA
5,57706.0,0.88,1997.21,Gavia stellata,22697829,NA
5,57706.0,0.88,1997.21,Histrionicus histrionicus,22680423,NA
5,57706.0,0.88,1997.21,Hydrobates furcatus,22698572,NA
5,57706.0,0.88,1997.21,Hydrobates leucorhous,22698511,NA
5,57706.0,0.88,1997.21,Ardenna creatopus,22698195,NA
5,57706.0,0.88,1997.21,Cerorhinca monocerata,22694924,NA
5,57706.0,0.88,1997.21,Larus canus,22694308,NA
5,57706.0,0.88,1997.21,Larus glaucescens,22694334,NA
5,57706.0,0.88,1997.21,Larus heermanni,22694296,NA
5,57706.0,0.88,1997.21,Larus philadelphia,22694432,NA
5,57706.0,0.88,1997.21,Larus smithsonianus,62030590,NA
5,57706.0,0.88,1997.21,Larus thayeri,22728995,NA
5,57706.0,0.88,1997.21,Limnodromus griseus,22693344,NA
5,57706.0,0.88,1997.21,Limnodromus scolopaceus,22693348,NA
5,57706.0,0.88,1997.21,Mareca americana,22680163,NA
5,57706.0,0.88,1997.21,Melanitta americana,22732425,NA
5,57706.0,0.88,1997.21,Melanitta deglandi,22734194,NA
5,57706.0,0.88,1997.21,Melanitta perspicillata,22680441,NA
5,57706.0,0.88,1997.21,Mergus merganser,22680492,NA
5,57706.0,0.88,1997.21,Mergus serrator,22680485,NA
5,57706.0,0.88,1997.21,Phalacrocorax auritus,22696776,NA
5,57706.0,0.88,1997.21,Phalacrocorax pelagicus,22728950,NA
5,57706.0,0.88,1997.21,Phalacrocorax penicillatus,22696753,NA
5,57706.0,0.88,1997.21,Pluvialis fulva,22693735,NA
5,57706.0,0.88,1997.21,Ptychoramphus aleuticus,22694903,NA
5,57706.0,0.88,1997.21,Sterna hirundo,22694623,NA
5,57706.0,0.88,1997.21,Synthliboramphus antiquus,22694896,NA
5,57706.0,0.88,1997.21,Synthliboramphus hypoleucus,62101215,NA
5,57706.0,0.88,1997.21,Synthliboramphus scrippsi,62101249,NA
5,57706.0,0.88,1997.21,Tringa flavipes,22693235,NA
5,57706.0,0.88,1997.21,Tringa incana,22693305,NA
5,57706.0,0.88,1997.21,Tringa melanoleuca,22693231,NA
5,57706.0,0.88,1997.21,Podiceps grisegena,22696599,NA
5,57706.0,0.88,1997.21,Cetorhinus maximus,4292,NA
5,57706.0,0.88,1997.21,Hexanchus griseus,10030,NA
5,57706.0,0.88,1997.21,Notorynchus cepedianus,39324,NA
5,57706.0,0.88,1997.21,Squatina californica,39328,NA
5,57706.0,0.88,1997.21,Alopias vulpinus,39339,NA
5,57706.0,0.88,1997.21,Lamna ditropis,39342,NA
5,57706.0,0.88,1997.21,Galeorhinus galeus,39352,NA
5,57706.0,0.88,1997.21,Prionace glauca,39381,NA
5,57706.0,0.88,1997.21,Tetronarce californica,39396,NA
5,57706.0,0.88,1997.21,Beringraja binoculata,44183,NA
5,57706.0,0.88,1997.21,Apristurus brunneus,44209,NA
5,57706.0,0.88,1997.21,Hydrolagus colliei,60191,NA
5,57706.0,0.88,1997.21,Amblyraja hyperborea,63119,NA
5,57706.0,0.88,1997.21,Bathyraja trachura,161375,NA
5,57706.0,0.88,1997.21,Somniosus pacificus,161403,NA
5,57706.0,0.88,1997.21,Amblyraja badia,161452,NA
5,57706.0,0.88,1997.21,Raja rhina,161595,NA
5,57706.0,0.88,1997.21,Bathyraja aleutica,161661,NA
5,57706.0,0.88,1997.21,Bathyraja kincaidii,161706,NA
5,57706.0,0.88,1997.21,Squalus suckleyi,195488,NA
5,57706.0,0.88,1997.21,Bathyraja abyssicola,2636,NA
5,57706.0,0.88,1997.21,Carcharodon carcharias,3855,NA
5,57706.0,0.88,1997.21,Stereomastis nana,185000,NA
5,57706.0,0.88,1997.21,Thunnus alalunga,21856,NA
5,57706.0,0.88,1997.21,Scomber japonicus,170306,NA
5,57706.0,0.88,1997.21,Katsuwonus pelamis,170310,NA
5,57706.0,0.88,1997.21,Sarda chiliensis,170352,NA
5,57706.0,0.88,1997.21,Delphinus delphis,6336,NA
5,57706.0,0.88,1997.21,Eschrichtius robustus,8097,NA
5,57706.0,0.88,1997.21,Eumetopias jubatus,8239,NA
5,57706.0,0.88,1997.21,Globicephala macrorhynchus,9249,NA
5,57706.0,0.88,1997.21,Grampus griseus,9461,NA
5,57706.0,0.88,1997.21,Lagenorhynchus obliquidens,11145,NA
5,57706.0,0.88,1997.21,Lissodelphis borealis,12125,NA
5,57706.0,0.88,1997.21,Megaptera novaeangliae,13006,NA
5,57706.0,0.88,1997.21,Mesoplodon carlhubbsi,13243,NA
5,57706.0,0.88,1997.21,Mesoplodon stejnegeri,13252,NA
5,57706.0,0.88,1997.21,Mirounga angustirostris,13581,NA
5,57706.0,0.88,1997.21,Orcinus orca,15421,NA
5,57706.0,0.88,1997.21,Phoca vitulina,17013,NA
5,57706.0,0.88,1997.21,Phocoena phocoena,17027,NA
5,57706.0,0.88,1997.21,Phocoenoides dalli,17032,NA
5,57706.0,0.88,1997.21,Pseudorca crassidens,18596,NA
5,57706.0,0.88,1997.21,Ziphius cavirostris,23211,NA
5,57706.0,0.88,1997.21,Zalophus californianus,41666,NA
5,57706.0,0.88,1997.21,Physeter macrocephalus,41755,NA
5,57706.0,0.88,1997.21,Balaenoptera musculus,2477,NA
5,57706.0,0.88,1997.21,Balaenoptera acutorostrata,2474,NA
5,57706.0,0.88,1997.21,Balaenoptera borealis,2475,NA
5,57706.0,0.88,1997.21,Balaenoptera physalus,2478,NA
5,57706.0,0.88,1997.21,Berardius bairdii,2763,NA
5,57706.0,0.88,1997.21,Callorhinus ursinus,3590,NA
5,57706.0,0.88,1997.21,Dermochelys coriacea,6494,West Pacific
5,57706.0,0.88,1997.21,Eretmochelys imbricata,8005,NA
5,57706.0,0.88,1997.21,Lepidochelys olivacea,11534,NA
5,57706.0,0.88,1997.21,Caretta caretta,3897,NA
5,57706.0,0.88,1997.21,Mesothuria murrayi,180331,NA
5,57706.0,0.88,1997.21,Pseudostichopus mollis,180381,NA
5,57706.0,0.88,1997.21,Parastichopus californicus,180436,NA
5,57706.0,0.88,1997.21,Holothuria stocki,180446,NA
5,57706.0,0.88,1997.21,Apostichopus leukothele,19711843,NA
5,57706.0,0.88,1997.21,Synallactes challengeri,19743170,NA
5,57706.0,0.88,1997.21,Zostera marina,153538,NA
5,57706.0,0.88,1997.21,Phyllospadix torreyi,173320,NA
5,57706.0,0.88,1997.21,Phyllospadix scouleri,173367,NA
5,57706.0,0.88,1997.21,Phyllospadix serrulatus,173366,NA
5,57706.0,0.88,1997.21,Enhydra lutris,7750,NA
5,57706.0,0.88,1997.21,Odocoileus hemionus,42393,NA
5,57707.0,0.34,1997.21,Corvus caurinus,22705986,NA
5,57707.0,0.34,1997.21,Euphagus cyanocephalus,22724332,NA
5,57707.0,0.34,1997.21,Geothlypis trichas,22721836,NA
5,57707.0,0.34,1997.21,Melospiza melodia,22721058,NA
5,57707.0,0.34,1997.21,Tachycineta thalassina,22712077,NA
5,57707.0,0.34,1997.21,Anas acuta,22680301,NA
5,57707.0,0.34,1997.21,Ardea herodias,22696998,NA
5,57707.0,0.34,1997.21,Ardenna bulleri,22698182,NA
5,57707.0,0.34,1997.21,Arenaria melanocephala,22693341,NA
5,57707.0,0.34,1997.21,Aythya marila,22680398,NA
5,57707.0,0.34,1997.21,Brachyramphus marmoratus,22694870,NA
5,57707.0,0.34,1997.21,Bucephala albeola,22680462,NA
5,57707.0,0.34,1997.21,Bucephala islandica,22680459,NA
5,57707.0,0.34,1997.21,Calidris alpina,22693427,NA
5,57707.0,0.34,1997.21,Calidris canutus,22693363,NA
5,57707.0,0.34,1997.21,Calidris minutilla,22693396,NA
5,57707.0,0.34,1997.21,Calidris ptilocnemis,22693424,NA
5,57707.0,0.34,1997.21,Calidris pusilla,22693373,NA
5,57707.0,0.34,1997.21,Calidris virgata,22693356,NA
5,57707.0,0.34,1997.21,Cepphus columba,22694864,NA
5,57707.0,0.34,1997.21,Charadrius semipalmatus,22693764,NA
5,57707.0,0.34,1997.21,Charadrius vociferus,22693777,NA
5,57707.0,0.34,1997.21,Chordeiles minor,22689714,NA
5,57707.0,0.34,1997.21,Cygnus buccinator,22679859,NA
5,57707.0,0.34,1997.21,Falco columbarius,22696453,NA
5,57707.0,0.34,1997.21,Fratercula cirrhata,22694934,NA
5,57707.0,0.34,1997.21,Fulica americana,62169677,NA
5,57707.0,0.34,1997.21,Gallinago delicata,22729867,NA
5,57707.0,0.34,1997.21,Gavia adamsii,22697847,NA
5,57707.0,0.34,1997.21,Gavia immer,22697842,NA
5,57707.0,0.34,1997.21,Gavia pacifica,22697839,NA
5,57707.0,0.34,1997.21,Gavia stellata,22697829,NA
5,57707.0,0.34,1997.21,Histrionicus histrionicus,22680423,NA
5,57707.0,0.34,1997.21,Hydrobates furcatus,22698572,NA
5,57707.0,0.34,1997.21,Hydrobates leucorhous,22698511,NA
5,57707.0,0.34,1997.21,Ardenna creatopus,22698195,NA
5,57707.0,0.34,1997.21,Cerorhinca monocerata,22694924,NA
5,57707.0,0.34,1997.21,Eremophila alpestris,22717434,NA
5,57707.0,0.34,1997.21,Larus canus,22694308,NA
5,57707.0,0.34,1997.21,Larus glaucescens,22694334,NA
5,57707.0,0.34,1997.21,Larus heermanni,22694296,NA
5,57707.0,0.34,1997.21,Larus philadelphia,22694432,NA
5,57707.0,0.34,1997.21,Larus smithsonianus,62030590,NA
5,57707.0,0.34,1997.21,Larus thayeri,22728995,NA
5,57707.0,0.34,1997.21,Limnodromus griseus,22693344,NA
5,57707.0,0.34,1997.21,Limnodromus scolopaceus,22693348,NA
5,57707.0,0.34,1997.21,Mareca americana,22680163,NA
5,57707.0,0.34,1997.21,Melanitta americana,22732425,NA
5,57707.0,0.34,1997.21,Melanitta deglandi,22734194,NA
5,57707.0,0.34,1997.21,Melanitta perspicillata,22680441,NA
5,57707.0,0.34,1997.21,Mergus merganser,22680492,NA
5,57707.0,0.34,1997.21,Mergus serrator,22680485,NA
5,57707.0,0.34,1997.21,Phalacrocorax auritus,22696776,NA
5,57707.0,0.34,1997.21,Phalacrocorax pelagicus,22728950,NA
5,57707.0,0.34,1997.21,Phalacrocorax penicillatus,22696753,NA
5,57707.0,0.34,1997.21,Pluvialis fulva,22693735,NA
5,57707.0,0.34,1997.21,Ptychoramphus aleuticus,22694903,NA
5,57707.0,0.34,1997.21,Sterna hirundo,22694623,NA
5,57707.0,0.34,1997.21,Synthliboramphus antiquus,22694896,NA
5,57707.0,0.34,1997.21,Synthliboramphus hypoleucus,62101215,NA
5,57707.0,0.34,1997.21,Synthliboramphus scrippsi,62101249,NA
5,57707.0,0.34,1997.21,Tringa flavipes,22693235,NA
5,57707.0,0.34,1997.21,Tringa incana,22693305,NA
5,57707.0,0.34,1997.21,Tringa melanoleuca,22693231,NA
5,57707.0,0.34,1997.21,Podiceps grisegena,22696599,NA
5,57707.0,0.34,1997.21,Cetorhinus maximus,4292,NA
5,57707.0,0.34,1997.21,Hexanchus griseus,10030,NA
5,57707.0,0.34,1997.21,Notorynchus cepedianus,39324,NA
5,57707.0,0.34,1997.21,Squatina californica,39328,NA
5,57707.0,0.34,1997.21,Alopias vulpinus,39339,NA
5,57707.0,0.34,1997.21,Lamna ditropis,39342,NA
5,57707.0,0.34,1997.21,Galeorhinus galeus,39352,NA
5,57707.0,0.34,1997.21,Prionace glauca,39381,NA
5,57707.0,0.34,1997.21,Tetronarce californica,39396,NA
5,57707.0,0.34,1997.21,Beringraja binoculata,44183,NA
5,57707.0,0.34,1997.21,Hydrolagus colliei,60191,NA
5,57707.0,0.34,1997.21,Amblyraja hyperborea,63119,NA
5,57707.0,0.34,1997.21,Bathyraja trachura,161375,NA
5,57707.0,0.34,1997.21,Somniosus pacificus,161403,NA
5,57707.0,0.34,1997.21,Amblyraja badia,161452,NA
5,57707.0,0.34,1997.21,Squalus suckleyi,195488,NA
5,57707.0,0.34,1997.21,Bathyraja abyssicola,2636,NA
5,57707.0,0.34,1997.21,Carcharodon carcharias,3855,NA
5,57707.0,0.34,1997.21,Stereomastis nana,185000,NA
5,57707.0,0.34,1997.21,Thunnus alalunga,21856,NA
5,57707.0,0.34,1997.21,Scomber japonicus,170306,NA
5,57707.0,0.34,1997.21,Katsuwonus pelamis,170310,NA
5,57707.0,0.34,1997.21,Sarda chiliensis,170352,NA
5,57707.0,0.34,1997.21,Delphinus delphis,6336,NA
5,57707.0,0.34,1997.21,Eschrichtius robustus,8097,NA
5,57707.0,0.34,1997.21,Eumetopias jubatus,8239,NA
5,57707.0,0.34,1997.21,Globicephala macrorhynchus,9249,NA
5,57707.0,0.34,1997.21,Grampus griseus,9461,NA
5,57707.0,0.34,1997.21,Lagenorhynchus obliquidens,11145,NA
5,57707.0,0.34,1997.21,Lissodelphis borealis,12125,NA
5,57707.0,0.34,1997.21,Megaptera novaeangliae,13006,NA
5,57707.0,0.34,1997.21,Mesoplodon carlhubbsi,13243,NA
5,57707.0,0.34,1997.21,Mesoplodon stejnegeri,13252,NA
5,57707.0,0.34,1997.21,Mirounga angustirostris,13581,NA
5,57707.0,0.34,1997.21,Orcinus orca,15421,NA
5,57707.0,0.34,1997.21,Phoca vitulina,17013,NA
5,57707.0,0.34,1997.21,Phocoena phocoena,17027,NA
5,57707.0,0.34,1997.21,Phocoenoides dalli,17032,NA
5,57707.0,0.34,1997.21,Pseudorca crassidens,18596,NA
5,57707.0,0.34,1997.21,Ziphius cavirostris,23211,NA
5,57707.0,0.34,1997.21,Zalophus californianus,41666,NA
5,57707.0,0.34,1997.21,Physeter macrocephalus,41755,NA
5,57707.0,0.34,1997.21,Balaenoptera musculus,2477,NA
5,57707.0,0.34,1997.21,Balaenoptera acutorostrata,2474,NA
5,57707.0,0.34,1997.21,Balaenoptera borealis,2475,NA
5,57707.0,0.34,1997.21,Balaenoptera physalus,2478,NA
5,57707.0,0.34,1997.21,Berardius bairdii,2763,NA
5,57707.0,0.34,1997.21,Callorhinus ursinus,3590,NA
5,57707.0,0.34,1997.21,Dermochelys coriacea,6494,West Pacific
5,57707.0,0.34,1997.21,Eretmochelys imbricata,8005,NA
5,57707.0,0.34,1997.21,Lepidochelys olivacea,11534,NA
5,57707.0,0.34,1997.21,Caretta caretta,3897,NA
5,57707.0,0.34,1997.21,Pseudostichopus mollis,180381,NA
5,57707.0,0.34,1997.21,Parastichopus californicus,180436,NA
5,57707.0,0.34,1997.21,Holothuria stocki,180446,NA
5,57707.0,0.34,1997.21,Apostichopus leukothele,19711843,NA
5,57707.0,0.34,1997.21,Synallactes challengeri,19743170,NA
5,57707.0,0.34,1997.21,Zostera marina,153538,NA
5,57707.0,0.34,1997.21,Phyllospadix torreyi,173320,NA
5,57707.0,0.34,1997.21,Phyllospadix scouleri,173367,NA
5,57707.0,0.34,1997.21,Phyllospadix serrulatus,173366,NA
5,57707.0,0.34,1997.21,Enhydra lutris,7750,NA
